"name","address","latitude","longitude","link","price","health_color","special_diet"
"Peet's Coffee & Tea","100 Mount Auburn St",42.372663,-71.120697,"/restaurants/peets-coffee-tea-2/","$","red","  "
"Peet's Coffee & Tea","625 Huntington Ave",42.335917,-71.100438,"/restaurants/peets-coffee-tea-5/","$","red","  "
"Peet's Coffee & Tea","1175 Tremont St",42.334982,-71.088933,"/restaurants/peets-coffee-tea-4/","$","red","  "
"Pellino's Ristorante","2 Prince St",42.36403,-71.053623,"/restaurants/pellinos-ristorante/","$$$$$","red","  "
"Penang","685 Washington St",42.35139,-71.06311,"/restaurants/penang/","$$","yellow","  "
"Penguin Pizza","735 Huntington Ave",42.333977,-71.105316,"/restaurants/penguin-pizza/","$$","red","  "
"Pennypackers","Location Varies",42.345193,-71.03204,"/restaurants/pennypackers/","$$","yellow","  "
"People's Republik","876\u002D878 Massachusetts Ave",42.367754,-71.107718,"/restaurants/peoples-republik/","$$","yellow","  "
"Pepper Sky's","20 Pearl St",42.364382,-71.103211,"/restaurants/pepper-skys/","$$","yellow","  "
"Petit Robert Bistro","480 Columbus Ave",42.343045,-71.078868,"/restaurants/petit-robert-bistro-2/","$$$$","yellow","  "
"Petit Robert Bistro","468 Commonwealth Ave",42.348797,-71.093355,"/restaurants/petit-robert-bistro/","$$$$","yellow","  "
"Petit Robert Central","101 Arch St",42.354895,-71.059385,"/restaurants/petit-robert-central/","$$$","yellow","  "
"Petsi Pies","31 Putnam Ave",42.369072,-71.113596,"/restaurants/petsi-pies/","$","yellow","  "
"Petsi Pies","594 Cambridge St",42.371676,-71.086373,"/restaurants/petsi-pies-2/","$$","yellow","  "
"PF Chang's","100 Cambridgeside Pl",42.368148,-71.076147,"/restaurants/pf-changs-2/","$$$","yellow","  gluten-free"
"Pho 'N Rice","289 Beacon St",42.383597,-71.112755,"/restaurants/pho-n-rice/","$$","yellow"," vegetarian-friendly "
"Pho and I","267 Huntington Ave",42.342112,-71.085815,"/restaurants/pho-and-i/","$$","red","  "
"Pho Basil","177A Massachusetts Ave",42.346123,-71.087376,"/restaurants/pho-basil/","$$","red","  "
"Pho Hoa (CLOSED)","17 Beach St",42.351382,-71.061921,"/restaurants/pho-hoa/","$","yellow","  "
"Pho House","1790 Massachusetts Ave",42.385937,-71.119626,"/restaurants/pho-house-2/","$$","yellow","  "
"Pho Lemongrass","239 Harvard St",42.340997,-71.121096,"/restaurants/pho-lemongrass/","$$$","yellow","  "
"Pho Pasteur","682 Washington St",42.351558,-71.063047,"/restaurants/pho-pasteur/","$$","yellow"," vegetarian-friendly "
"Pho Viet","1095 Commonwealth Ave",42.352156,-71.124966,"/restaurants/pho-viet/","$","red","  "
"Phoenix Landing","512 Massachusetts Ave",42.364319,-71.101985,"/restaurants/phoenix-landing/","$","green","  "
"Piadina Cafe & Coffee Bar","75 State St",42.358902,-71.055325,"/restaurants/piadina-cafe-coffee-bar/","$$","green","  "
"Piattini","226 Newbury St",42.349875,-71.081719,"/restaurants/piattini/","$$$$","red","  "
"Piattini Cafe & Gelateria","224 Newbury St",42.3499,-71.081622,"/restaurants/piattini-gelataria-cafe/","$","yellow","  "
"Pic A Pasta Of Brighton","600 Washington St",42.350437,-71.167463,"/restaurants/pic-a-pasta-of-brighton/","$","yellow","  "
"Picante Mexican Grill","735 Massachusetts Ave",42.366223,-71.105292,"/restaurants/picante-mexican-grill/","$$","yellow","  "
"Picco","513 Tremont St",42.34504,-71.070296,"/restaurants/picco/","$$$","yellow","  "
"Piccolo Nido","257 North St",42.363797,-71.052295,"/restaurants/piccolo-nido/","$$$$","yellow","  "
"Piccolo Panini","1 Faneuil Hall Market Pl",42.359679,-71.055903,"/restaurants/piccolo-panini/","$$","green","  "
"Pier 6","1 8th St",42.37332,-71.05022,"/restaurants/pier-6/","$$$$","yellow","  "
"Pierrot Bistrot Francais","272 Cambridge St",42.361297,-71.068195,"/restaurants/pierrot-bistrot-francais/","$$$$","yellow","  "
"Pikaichi","1 Brighton Ave",42.35236,-71.125317,"/restaurants/pikaichi/","$$","red","  "
"Pinkberry","800 Boylston St",42.348785,-71.082408,"/restaurants/pinkberry-3/","$","red","  "
"Pinkberry","300 Terminal C",42.366639,-71.016088,"/restaurants/pinkberry-6/","$","red","  "
"Pinkberry","700 Atlantic Ave",42.35214,-71.055043,"/restaurants/pinkberry-4/","$","red","  "
"Pinkberry","49 Boylston St",42.321789,-71.1706,"/restaurants/pinkberry-5/","$","red","  "
"Pinkberry","285 Hanover St",42.363734,-71.054514,"/restaurants/pinkberry-8/","$","red","  "
"Pinkberry","775 Commonwealth Ave",42.350686,-71.108994,"/restaurants/pinkberry-7/","$","red","  "
"Pinkberry","1380 Massachusetts Ave",42.373373,-71.119168,"/restaurants/pinkberry-2/","$","red","  "
"Pinkberry","288 Newbury St",42.348929,-71.084522,"/restaurants/pinkberry/","$","red","  "
"Pino's Pizza","1920 Beacon St",42.336252,-71.149084,"/restaurants/pinos-pizza/","$$","yellow","  "
"Pinocchio's","74 Winthrop St",42.372035,-71.120459,"/restaurants/pinocchios/","$","red","  "
"Piperi Mediterranean Grill","1 Beacon St",42.358496,-71.060768,"/restaurants/piperi-mediterranean-grill/","$","green","  "
"Pita Kabob","2 Avenue de Lafayette",42.353497,-71.062595,"/restaurants/pita-kabob/","$$","green","  "
"Pizza Days","111 Brighton Ave",42.352862,-71.130963,"/restaurants/pizza-days/","$","yellow","  "
"Pizza Etc","2 Tremont St",42.358138,-71.060726,"/restaurants/pizza-etc/","$$","red","  "
"Pizza Palace","222 Somerville Ave",42.378296,-71.091896,"/restaurants/pizza-palace/","$","yellow","  "
"Pizza Shuttle","239 Meridian St",42.376076,-71.039185,"/restaurants/pizza-shuttle/","$","yellow","  "
"Pizzanini","60 Washington St",42.343597,-71.142897,"/restaurants/pizzanini/","$$","yellow","  "
"Pizzatalia","618 Shawmut Ave",42.334388,-71.082144,"/restaurants/pizzatalia/","$","yellow","  "
"Pizzeria Dante","1398 Beacon St",42.341397,-71.12513,"/restaurants/pizzeria-dante/","$$","yellow","  "
"Pizzeria Regina","700 Atlantic Ave",42.351194,-71.056188,"/restaurants/pizzeria-regina/","$$","red","  "
"Pizzeria Regina","353 Cambridge St",42.356045,-71.132593,"/restaurants/pizzeria-regina-5/","$$","red","  "
"Pizzeria Regina","1330 Boylston St",42.343923,-71.099117,"/restaurants/pizzeria-regina-6/","$","yellow","  "
"Pizzeria Regina","11 Thacher St",42.365497,-71.056995,"/restaurants/pizzeria-regina-3/","$$","yellow","  "
"Pizzeria Regina","800 Boylston St",42.348785,-71.082408,"/restaurants/pizzeria-regina-4/","$$","red","  "
"Pizzeria Regina","1 Faneuil Hall Marketplace",42.360542,-71.055193,"/restaurants/pizzeria-regina-2/","$$","red","  "
"Pizzeria Rico","32 Bromfield St",42.356693,-71.060468,"/restaurants/pizzeria-rico/","$$","yellow","  "
"PJ Ryan's","239 Holland St",42.402724,-71.126811,"/restaurants/pj-ryans/","$","yellow","  "
"Plaza Catering & Deli","2 Center Plaza",42.357829,-71.059716,"/restaurants/plaza-catering-deli/","$","green","  "
"Poe's Kitchen at the Rattlesnake","384 Boylston St",42.351503,-71.072166,"/restaurants/the-rattlesnake-bar-grill/","$$$$","yellow","  "
"Pollo Campero","188 Border St",42.374784,-71.039913,"/restaurants/pollo-campero/","$$","red","  "
"Pollo Doreno","309 Bennington St",42.378866,-71.027786,"/restaurants/pollo-doreno/","$$","red","  "
"Pollos A La Brasa El Chalan","405 Chelsea St",42.380864,-71.026216,"/restaurants/pollos-a-la-brasa-el-chalan/","$$$","yellow","  "
"Pomodoro","319 Hanover St",42.364245,-71.054414,"/restaurants/pomodoro-2/","$$$$","yellow","  "
"Pomodoro","24 Harvard St",42.333964,-71.119063,"/restaurants/pomodoro/","$$$","yellow","  "
"Pon Thai Bistro","213 Washington St",42.332477,-71.118035,"/restaurants/pon-thai-bistro/","$$$","yellow","  "
"Porter Belly's Pub","338 Washington St",42.349026,-71.152884,"/restaurants/porter-bellys-pub/","$$","yellow","  "
"Porter's","173 Portland St",42.364062,-71.061592,"/restaurants/porters/","$$","green","  "
"Portofino's Italian Kitchen","71 Broad St",42.357781,-71.053686,"/restaurants/portofinos-italian-kitchen/","$$","yellow","  "
"Portugalia Restaurante","723 Cambridge St",42.372197,-71.088929,"/restaurants/portugalia-restaurante/","$$$","yellow","  "
"Post 390","406 Stuart St",42.348833,-71.074847,"/restaurants/post-390/","$$$$$","green","  "
"Posto","187 Elm St",42.392796,-71.120197,"/restaurants/posto/","$$$$","red","  "
"Potato Tomato","7 Ellery St",42.330378,-71.058283,"/restaurants/potato-tomato/","$","yellow","  "
"Potbelly","1 Porter Circle",42.389643,-71.121229,"/restaurants/potbelly/","$","green","  "
"Potbelly Sandwich Shop","263 Washington St",42.357677,-71.058057,"/restaurants/potbelly-sandwich-shop/","$","green","  "
"Potbelly Sandwich Shop","1 Harborside Dr",42.363275,-71.025663,"/restaurants/potbelly-sandwich-shop-2/","$","green","  "
"Potbelly Sandwich Shop","1 Federal St",42.356109,-71.056842,"/restaurants/potbelly-sandwich-shop-3/","$$","green","  "
"Potluck Cafe","7 Knapp St",42.351003,-71.06239,"/restaurants/potluck-cafe/","$$","red","  "
"Poulet","800 Boylston St",42.348476,-71.082586,"/restaurants/poulet/","$","yellow","  "
"Precinct Kitchen + Bar","350 Stuart St",42.349143,-71.07228,"/restaurants/precinct-kitchen-+-bar/","$$$$","yellow","  "
"Pressed","120 Charles St",42.359225,-71.070989,"/restaurants/pressed/","$$$","green","  "
"Pret A Manager","101 Arch St",42.355006,-71.058632,"/restaurants/pret-a-manager/","$$","green","  "
"Pret A Manger","185 Franklin St",42.355761,-71.055204,"/restaurants/pret-a-manger-2/","$$","green","  "
"Pret A Manger","176 Federal St",42.353588,-71.05585,"/restaurants/pret-a-manger-4/","$$","green","  "
"Pret A Manger","507 Boylston St",42.350807,-71.074783,"/restaurants/pret-a-manger-3/","$$","green","  "
"Pret A Manger","1 State St",42.358822,-71.05768,"/restaurants/pret-a-manger-5/","$$","green","  "
"Prezza","24 Fleet St",42.364671,-71.053106,"/restaurants/prezza/","$$$$$","yellow","  "
"Primo Pizza & Roast Beef","783 Main St",42.363289,-71.097067,"/restaurants/primo-pizza-roast-beef/","$$","yellow","  "
"Primo's Restaurant","28 Myrtle St",42.359441,-71.065953,"/restaurants/primos-restaurant/","$","yellow","  "
"Pronto","1 Bennett St",42.372296,-71.122197,"/restaurants/pronto/","$$","green","  "
"Pulcinella","78 Salem St",42.363588,-71.055853,"/restaurants/pulcinella/","$$$$","yellow","  "
"Punjab Palace","109 Brighton Ave",42.352855,-71.130899,"/restaurants/punjab-palace/","$$","yellow","  "
"Punjabi Dhaba","225 Hampshire St",42.373937,-71.101236,"/restaurants/punjabi-dhaba/","$$","yellow","  "
"Punjabi Grill","236 Elm St",42.39489,-71.121672,"/restaurants/punjabi-grill/","$$$","green"," vegetarian-friendly "
"Puritan & Co","1164 Cambridge St",42.373205,-71.096805,"/restaurants/puritan-co/","$$$$$","yellow","  "
"Purple Cactus","674 Centre St",42.312395,-71.114306,"/restaurants/purple-cactus/","$","yellow","  "
"Pushcart Caffe","117 Salem St",42.364461,-71.055488,"/restaurants/pushcart-caffe/","$$","yellow","  "
"Qdoba Mexican Grill","540 Commonwealth Ave",42.348433,-71.096803,"/restaurants/qdoba-mexican-grill-9/","$","green"," vegetarian-friendly "
"Qdoba Mexican Grill","101 Causeway St",42.365004,-71.062088,"/restaurants/qdoba-mexican-grill-8/","$","green"," vegetarian-friendly "
"Qdoba Mexican Grill","800 Boylston St",42.348785,-71.082408,"/restaurants/qdoba-mexican-grill-4/","$","green"," vegetarian-friendly "
"Qdoba Mexican Grill","1280 Massachusetts Ave",42.372765,-71.117047,"/restaurants/qdoba-mexican-grill-2/","$","green"," vegetarian-friendly "
"Qdoba Mexican Grill","393 Huntington Avenue",42.339547,-71.091046,"/restaurants/qdoba-mexican-grill-7/","$","green"," vegetarian-friendly "
"Qingdao Garden","2382 Massachusetts Ave",42.396825,-71.129604,"/restaurants/qingdao-garden/","$","yellow","  "
"Quan's Kitchen","1026 Commonwealth Ave",42.351779,-71.121562,"/restaurants/quans-kitchen/","$$","red","  "
"Quattro","264 Hanover St",42.3636,-71.0547,"/restaurants/quattro/","$$$","yellow","  "
"Que Padre Taqueria Y Mas","386 Chelsea St",42.379797,-71.027259,"/restaurants/que-padre-taqueria-y-mas/","$$","red","  "
"Quic Pic BBQ","50 Beach St",42.351197,-71.060795,"/restaurants/quic-pic-bbq/","$","yellow","  "
"Quincy's Place","254 Faneuil Hall Marketplace",42.359656,-71.055944,"/restaurants/quincys-place/","$$","yellow","  "
"Quinzani's Bakery","380 Harrison Ave",42.343929,-71.063691,"/restaurants/quinzanis-bakery/","$","green","  "
"R.F. O'Sullivan & Son","282 Beacon St",42.38315,-71.1124,"/restaurants/rf-osullivan-son/","$$","yellow","  "
"Rabia's","73 Salem St",42.36356,-71.056222,"/restaurants/rabias/","$$$","yellow","  "
"Raising Cane's","949 Commonwealth Ave",42.351456,-71.118698,"/restaurants/raising-canes/","$","yellow","  "
"Rami's","324 Harvard St",42.342567,-71.122101,"/restaurants/ramis/","$$","yellow","  "
"Rami's Food Truck","Location Varies",42.343352,-71.123635,"/restaurants/ramis-food-truck/","$$$","yellow","  "
"Rangzen","24 Pearl St",42.364289,-71.103304,"/restaurants/rangzen/","$$","yellow","  "
"Rani Indian Bistro","1353 Beacon St",42.341597,-71.123096,"/restaurants/rani-indian-bistro/","$$$","yellow","  "
"Rebecca's Cafe","500 Boylston St",42.35087,-71.074712,"/restaurants/rebeccas-cafe-2/","$","green","  "
"Rebecca's Cafe","1 Beacon St",42.358496,-71.060768,"/restaurants/rebeccas-cafe-10/","$","green","  "
"Rebecca's Cafe","33 Arch Street",42.356139,-71.058191,"/restaurants/rebeccas-cafe-13/","$","green","  "
"Rebecca's Cafe (CLOSED)","125 High St",42.355262,-71.054267,"/restaurants/rebeccas-cafe-7/","$","green","  "
"Rebecca's Cafe","411 Brookline Ave",42.338897,-71.107496,"/restaurants/rebeccas-cafe-4/","$","green","  "
"Rebecca's Cafe (CLOSED)","75 Federal St",42.355119,-71.056792,"/restaurants/rebeccas-cafe-5/","$","green","  "
"Rebecca's Cafe (CLOSED)","112 Newbury St",42.351305,-71.076381,"/restaurants/rebeccas-cafe-3/","$","green","  "
"Rebecca's Cafe","290 Main St",42.36245,-71.086925,"/restaurants/rebeccas-cafe/","$","green","  "
"Rebecca's Cafe","1 Financial Ctr",42.352344,-71.056266,"/restaurants/rebeccas-cafe-11/","$$","green","  "
"Rebecca's Cafe","245 1st St",42.363776,-71.079526,"/restaurants/rebeccas-cafe-12/","$","green","  "
"Red Barn Coffee Roasters","1 Faneuil Hall Sq",42.360098,-71.056147,"/restaurants/red-barn-coffee-roasters-2/","$$","green","  "
"Red Barn Coffee Roasters","350 Longwood Ave",42.338674,-71.107116,"/restaurants/red-barn-coffee-roasters/","$","green","  "
"Red Hat","9 Bowdoin St",42.361079,-71.063199,"/restaurants/red-hat/","$$$","green","  "
"Red Lantern","39 Stanhope St",42.348504,-71.073359,"/restaurants/red-lantern/","$$$$$","yellow","  gluten-free"
"Red Mango","334 Massachusetts Ave",42.342297,-71.084562,"/restaurants/red-mango/","$","yellow","  "
"Redbones Barbecue","55 Chester St",42.394913,-71.122467,"/restaurants/redbones-barbecue/","$$","yellow","  "
"Redbones Food Truck","Location Varies",42.349567,-71.077307,"/restaurants/redbones-food-truck/","$$","red","  "
"Redbones Rib Shack","300 Athenaeum St",42.364582,-71.0815,"/restaurants/redbones-rib-shack/","$$","red","  "
"Refuge Cafe","155 Brighton Ave",42.353021,-71.132361,"/restaurants/refuge-cafe/","$$","yellow","  "
"Regal Cafe Pizzeria","34 State St",42.358884,-71.056929,"/restaurants/regal-cafe-pizzeria/","$$","yellow","  "
"Regattabar","1 Bennett St",42.372296,-71.122197,"/restaurants/regattabar/","$$","yellow","  "
"Render Coffee","563 Columbus Ave",42.341147,-71.081543,"/restaurants/render-coffee/","$","yellow","  "
"Renee's Cafe","198 Holland St",42.401596,-71.126497,"/restaurants/renees-cafe/","$$","green","  "
"Renula's Greek Kitchen","Location Varies",42.342791,-71.054475,"/restaurants/renulas-greek-kitchen/","$$","yellow","  "
"Restaurante Montecristo","35\u002D36 Central Sq",42.374961,-71.040221,"/restaurants/restaurante-montecristo/","$$","red","  "
"Rhett's","775 Commonwealth Ave",42.350686,-71.108994,"/restaurants/rhetts/","$","green","  "
"Rialto","1 Bennett St",42.372296,-71.122197,"/restaurants/rialto/","$$$$$","yellow"," vegetarian-friendly gluten-free"
"Ribelle","1665 Beacon St",42.338622,-71.137398,"/restaurants/ribelle/","$$$$","yellow","  "
"Riccardo's Ristorante","175 North St",42.363397,-71.054095,"/restaurants/riccardos-ristorante/","$$$$","yellow","  "
"Rice Bowl","6 Hemenway St",42.346604,-71.089054,"/restaurants/rice-bowl/","$$","yellow","  "
"Richies","1632 Beacon Street",42.339797,-71.133797,"/restaurants/richies/","$$","yellow","  "
"Rifrullo Cafe","147 Cypress St",42.329633,-71.126206,"/restaurants/rifrullo-cafe/","$$$","green"," vegetarian-friendly gluten-free"
"Rincon Limeno Restaurant","409 Chelsea St",42.38093,-71.026138,"/restaurants/rincon-limeno-restaurant/","$$$","yellow","  "
"Rino's Place","258 Saratoga St",42.377989,-71.032945,"/restaurants/rinos-place/","$$$","yellow","  "
"Ristorante Euno","119 Salem St",42.364596,-71.055778,"/restaurants/ristorante-euno/","$$$","yellow","  "
"Ristorante Fiore","250 Hanover St",42.363602,-71.055095,"/restaurants/ristorante-fiore/","$$","yellow","  gluten-free"
"Ristorante Saraceno","286 Hanover St",42.364072,-71.05462,"/restaurants/ristorante-saraceno/","$$$","red","  "
"Ristorante Strega","379 Hanover St",42.365056,-71.0532,"/restaurants/ristorante-strega/","$$$$","yellow","  "
"Ristorante Toscano","47 Charles St",42.357318,-71.070358,"/restaurants/ristorante-toscano/","$$$$$","red","  "
"Ristorante Villa Francesca","150 Richmond St",42.363557,-71.0544,"/restaurants/ristorante-villa-francesca/","$$$$","yellow","  "
"River Gods","125 River St",42.363897,-71.109096,"/restaurants/river-gods/","$$","green"," vegetarian-friendly "
"Riverside Pizza","305 River St",42.362315,-71.113737,"/restaurants/riverside-pizza/","$","yellow","  "
"Rizzo's Pizza","347 Centre St",42.322638,-71.106409,"/restaurants/rizzos-pizza/","$$","yellow","  "
"Roast Beast","1080 Commonwealth Ave",42.351939,-71.12358,"/restaurants/roast-beast/","$$","green","  "
"Rock Bottom","115 Stuart St",42.351038,-71.065944,"/restaurants/rock-bottom/","$$$","yellow","  "
"Rock City Pizza","568 Cambridge St",42.352361,-71.140484,"/restaurants/rock-city-pizza/","$$","red","  "
"Rod-Dee Thai Cuisine","1424 Beacon St",42.341007,-71.126226,"/restaurants/rod-dee-thai-cuisine-5/","$$","red","  "
"Rod-Dee Thai Cuisine","1671 Beacon St",42.339797,-71.133797,"/restaurants/rod-dee-thai-cuisine-2/","$$","red","  "
"Rod-Dee Thai Cuisine","1906 Massachusetts Ave",42.38867,-71.119638,"/restaurants/rod-dee-thai-cuisine-3/","$$","red","  "
"Roggie's","356 Chestnut Hill Ave",42.336435,-71.151809,"/restaurants/roggies/","$$$","yellow","  "
"Rome Pizza","416 Tremont St",42.346877,-71.069149,"/restaurants/rome-pizza/","$$","yellow","  "
"Ronan's Deli","243 Faneuil St",42.352695,-71.16024,"/restaurants/ronans-deli/","$","green","  "
"Rooftop @ Revere","200 Stuart St",42.350723,-71.067177,"/restaurants/rooftop-@-revere/","$$$","yellow","  "
